timestamp,player_id,machine_id,machine_type,arcade_zone,game_mode,game_duration_s,pause_s,tilt_risk_pct,ball_speed_mps,playfield_temp_c,error_code,game_status,incident_label
2026-02-03 11:15:00,P049,F06,digital,B1,classic,176,24,54.98,1.009,30.06,,completed,0
2026-02-03 11:20:00,P088,F09,digital,D1,multiball,275,20,89.62,1.271,22.07,,completed,0
2026-02-03 11:20:00,P113,F09,digital,C1,classic,168,9,20.86,1.002,30.32,,completed,0
2026-02-03 11:25:00,P144,F01,solid_state,B2,classic,232,1,47.1,0.955,32.23,,completed,0
2026-02-03 11:30:00,P156,F03,solid_state,D1,multiball,305,17,71.24,0.921,29.56,,completed,0
2026-02-03 11:30:00,P047,F08,digital,A2,speedrun,84,5,58.84,1.2,28.0,,completed,0
2026-02-03 11:35:00,P162,F05,solid_state,B1,classic,125,9,71.32,1.099,28.81,,completed,0
2026-02-03 11:35:00,P137,F07,digital,C1,classic,208,33,74.72,1.5,28.56,,completed,0
2026-02-03 11:40:00,P136,F07,digital,C2,speedrun,101,43,55.8,1.555,23.21,,completed,0
2026-02-03 11:40:00,P167,F15,electromechanical,A1,classic,167,1,54.58,1.087,31.81,,completed,0
2026-02-03 11:45:00,P086,F07,digital,C2,classic,128,40,45.12,1.175,31.17,E_COIN_DROP,failed,1
2026-02-03 11:50:00,P117,F05,solid_state,B2,classic,229,44,49.45,0.868,37.37,,completed,0
2026-02-03 11:50:00,P174,F07,digital,B1,speedrun,100,12,54.83,0.926,29.75,,completed,0
2026-02-03 11:55:00,P042,F01,solid_state,D1,classic,169,9,65.14,0.698,31.11,,completed,0
2026-02-03 12:00:00,P066,F14,electromechanical,A1,multiball,290,36,93.9,1.126,19.83,,completed,0
2026-02-03 12:05:00,P013,F03,solid_state,C3,wizard,310,12,66.29,1.125,31.49,,completed,0
2026-02-03 12:05:00,P130,F14,electromechanical,C1,speedrun,76,17,29.82,1.33,27.03,,completed,0
2026-02-03 12:10:00,P047,F08,digital,B2,classic,183,20,53.66,1.649,26.06,,completed,0
2026-02-03 12:15:00,P047,F07,digital,D1,multiball,248,0,71.06,0.959,29.39,,completed,0
2026-02-03 12:15:00,P060,F10,digital,C3,classic,129,0,40.21,1.793,33.68,,completed,0
2026-02-03 12:20:00,P008,F09,digital,B1,classic,152,32,27.67,1.354,31.08,,completed,0
2026-02-03 12:25:00,P058,F07,digital,A1,multiball,308,27,67.98,1.276,27.97,E_FLIPPER_STUCK,failed,1
2026-02-03 12:30:00,P014,F08,digital,B1,classic,184,10,86.66,1.03,30.49,E_BALL_JAM,failed,1
2026-02-03 12:30:00,P130,F07,digital,B2,multiball,244,30,62.57,0.901,26.83,E_TILT,failed,1
2026-02-03 12:35:00,P053,F10,digital,A2,classic,201,8,76.29,1.001,32.31,,completed,0
2026-02-03 12:40:00,P143,F07,digital,D1,classic,218,6,66.28,1.367,36.92,,completed,0
2026-02-03 12:40:00,P062,F04,solid_state,A1,speedrun,238,25,35.65,1.389,27.12,,completed,0
2026-02-03 12:40:00,P018,F12,electromechanical,A1,classic,259,12,49.53,0.78,37.16,,completed,0
2026-02-03 12:45:00,P096,F09,digital,A1,multiball,254,12,58.75,1.694,20.52,,completed,0
2026-02-03 12:45:00,P138,F09,digital,C3,classic,148,20,9.82,1.053,24.57,,completed,0
2026-02-03 12:50:00,P013,F12,electromechanical,C1,multiball,286,17,63.01,0.642,30.29,,completed,0
2026-02-03 12:50:00,P124,F01,solid_state,A1,classic,226,0,74.98,1.002,29.67,,completed,0
2026-02-03 12:55:00,P073,F09,digital,D1,classic,160,19,64.25,0.759,24.6,,completed,0
2026-02-03 13:00:00,P122,F06,digital,D1,classic,143,16,80.1,1.219,31.87,,completed,0
2026-02-03 13:00:00,P050,F03,solid_state,A1,multiball,304,9,40.92,1.187,31.86,,completed,0
2026-02-03 13:00:00,P070,F01,solid_state,B1,classic,204,0,75.58,1.292,27.45,,completed,0
2026-02-03 13:05:00,P083,F15,electromechanical,C2,classic,201,41,49.08,1.326,21.89,,completed,0
2026-02-03 13:05:00,P008,F11,electromechanical,B2,multiball,232,17,37.32,0.944,39.07,,completed,0
2026-02-03 13:10:00,P029,F14,electromechanical,C2,speedrun,97,19,47.29,1.579,26.35,,completed,0
2026-02-03 13:10:00,P022,F08,digital,B2,speedrun,77,8,53.12,1.091,23.8,,completed,0
2026-02-03 13:15:00,P075,F14,electromechanical,C3,classic,168,10,62.52,0.759,24.04,,completed,0
2026-02-03 13:15:00,P097,F06,digital,B1,classic,242,10,61.33,1.119,22.3,,completed,0
2026-02-03 13:20:00,P067,F08,digital,B1,multiball,275,27,59.1,1.158,29.23,,completed,0
2026-02-03 13:20:00,P072,F07,digital,A1,classic,125,29,66.32,0.818,31.73,,completed,0
2026-02-03 13:20:00,P068,F13,electromechanical,A1,classic,118,28,42.94,1.262,25.49,,completed,0
2026-02-03 13:25:00,P129,F15,electromechanical,C3,speedrun,121,12,49.75,1.122,31.5,,completed,0
2026-02-03 13:25:00,P124,F11,electromechanical,A1,multiball,248,26,60.08,0.98,19.15,,completed,0
2026-02-03 13:25:00,P022,F07,digital,B2,wizard,302,20,43.72,0.961,30.52,,completed,0
2026-02-03 13:30:00,P033,F02,solid_state,A2,classic,164,28,8.03,0.834,26.09,,completed,0
2026-02-03 13:30:00,P176,F05,solid_state,A2,classic,121,15,65.3,1.326,28.23,,completed,0
2026-02-03 13:35:00,P150,F06,digital,A2,speedrun,120,28,92.3,0.703,36.35,,completed,0
2026-02-03 13:35:00,P134,F05,solid_state,C1,classic,170,16,35.63,1.055,26.48,,completed,0
2026-02-03 13:40:00,P055,F14,electromechanical,D1,speedrun,173,37,59.92,0.899,33.35,,completed,0
2026-02-03 13:40:00,P153,F03,solid_state,C3,wizard,212,24,39.65,0.798,30.57,,completed,0
2026-02-03 13:45:00,P088,F01,solid_state,D1,multiball,219,0,49.58,1.482,27.44,,completed,0
2026-02-03 13:45:00,P077,F01,solid_state,C1,classic,158,18,42.91,1.31,31.77,,completed,0
2026-02-03 13:50:00,P102,F10,digital,C2,wizard,296,21,38.89,1.002,33.55,,completed,0
2026-02-03 13:50:00,P007,F11,electromechanical,B1,speedrun,62,27,82.1,1.522,22.26,,completed,0
2026-02-03 13:55:00,P093,F07,digital,B1,classic,180,26,50.91,1.267,19.94,,completed,0
2026-02-03 13:55:00,P036,F10,digital,C2,multiball,220,25,65.89,1.337,35.68,,completed,0
2026-02-03 14:00:00,P043,F15,electromechanical,C1,multiball,198,9,63.05,1.061,35.93,,completed,0
2026-02-03 14:00:00,P115,F15,electromechanical,D1,wizard,313,15,51.44,0.963,28.38,,completed,0
2026-02-03 14:05:00,P064,F13,electromechanical,A2,multiball,190,6,20.96,1.32,25.97,,completed,0
2026-02-03 14:05:00,P019,F02,solid_state,A2,multiball,354,39,73.31,1.497,31.05,,completed,0
2026-02-03 14:10:00,P174,F14,electromechanical,A1,multiball,244,3,52.67,1.396,26.94,,completed,0
2026-02-03 14:10:00,P031,F15,electromechanical,A2,classic,149,13,65.86,0.884,22.71,,completed,0
2026-02-03 14:15:00,P140,F09,digital,A1,multiball,300,13,34.48,1.156,40.7,E_BALL_JAM,failed,1
2026-02-03 14:15:00,P126,F06,digital,A1,wizard,343,18,39.71,0.816,26.17,,completed,0
2026-02-03 14:20:00,P019,F10,digital,C3,classic,241,78,39.63,0.881,23.79,,completed,0
2026-02-03 14:20:00,P038,F04,solid_state,C3,multiball,331,91,56.02,0.875,32.49,,completed,0
2026-02-03 14:20:00,P119,F03,solid_state,B2,classic,177,7,84.7,0.869,28.03,,completed,0
2026-02-03 14:25:00,P119,F08,digital,B2,classic,139,0,52.28,1.072,26.93,,completed,0
2026-02-03 14:25:00,P099,F08,digital,A2,classic,162,14,54.03,0.981,29.3,,completed,0
2026-02-03 14:30:00,P009,F09,digital,A2,classic,203,16,85.31,0.963,30.56,,completed,0
2026-02-03 14:30:00,P118,F11,electromechanical,C3,speedrun,237,121,62.96,0.845,28.01,,completed,0
2026-02-03 14:35:00,P029,F01,solid_state,C1,classic,170,24,24.67,0.928,29.93,,completed,0
2026-02-03 14:35:00,P110,F05,solid_state,A1,classic,219,9,71.8,1.172,29.84,,completed,0
2026-02-03 14:40:00,P070,F01,solid_state,C1,speedrun,120,33,14.13,1.18,25.56,,completed,0
2026-02-03 14:40:00,P148,F02,solid_state,C1,classic,124,30,19.89,1.448,23.37,,completed,0
2026-02-03 14:45:00,P103,F11,electromechanical,C1,classic,199,10,67.97,1.248,32.5,,completed,0
2026-02-03 14:45:00,P108,F11,electromechanical,B2,multiball,360,0,10.98,1.531,28.82,,completed,0
2026-02-03 14:50:00,P153,F07,digital,B2,wizard,314,15,59.02,0.955,26.84,,completed,0
2026-02-03 14:50:00,P156,F11,electromechanical,A2,classic,207,37,49.11,1.326,30.03,,completed,0
2026-02-03 14:55:00,P169,F11,electromechanical,D1,wizard,298,9,24.84,0.982,19.58,,completed,0
2026-02-03 14:55:00,P176,F07,digital,B2,speedrun,141,7,82.18,1.428,34.21,,completed,0
2026-02-03 15:00:00,P023,F05,solid_state,A1,speedrun,62,1,39.46,0.82,26.84,,completed,0
2026-02-03 15:05:00,P059,F05,solid_state,B1,wizard,255,12,63.11,0.738,24.7,,completed,0
2026-02-03 15:05:00,P088,F11,electromechanical,C3,multiball,339,87,38.88,0.725,31.28,,completed,0
2026-02-03 15:10:00,P070,F14,electromechanical,A2,classic,259,36,64.03,0.975,33.94,,completed,0
2026-02-03 15:10:00,P059,F08,digital,D1,classic,193,3,66.42,1.087,28.06,,completed,0
2026-02-03 15:15:00,P141,F05,solid_state,C2,speedrun,120,45,60.46,1.354,27.73,,completed,0
2026-02-03 15:15:00,P005,F04,solid_state,A2,multiball,234,14,59.95,0.951,32.25,,completed,0
2026-02-03 15:20:00,P161,F11,electromechanical,B2,speedrun,119,27,45.91,1.535,27.19,,completed,0
2026-02-03 15:20:00,P012,F15,electromechanical,A1,classic,216,49,52.1,1.431,25.54,,completed,0
2026-02-03 15:25:00,P156,F12,electromechanical,C3,classic,243,55,68.91,1.339,24.18,,completed,0
2026-02-03 15:25:00,P136,F05,solid_state,B1,classic,129,0,52.33,1.493,28.42,,completed,0
2026-02-03 15:30:00,P170,F03,solid_state,A1,classic,143,18,64.66,1.409,30.52,,completed,0
2026-02-03 15:30:00,P029,F11,electromechanical,A1,multiball,299,33,67.29,1.301,26.79,,completed,0
2026-02-03 15:30:00,P079,F03,solid_state,A2,multiball,319,16,55.45,1.573,37.03,,completed,0
2026-02-03 15:35:00,P118,F04,solid_state,C1,multiball,258,28,26.82,1.133,37.85,,completed,0
2026-02-03 15:40:00,P132,F04,solid_state,D1,wizard,288,0,42.18,0.813,28.7,,completed,0
2026-02-03 15:40:00,P096,F13,electromechanical,C2,classic,122,18,58.39,1.34,25.51,,completed,0
2026-02-03 15:40:00,P004,F12,electromechanical,A1,multiball,252,19,61.64,0.768,30.64,,completed,0
2026-02-03 15:45:00,P131,F13,electromechanical,C2,wizard,305,19,75.64,1.365,26.02,,completed,0
2026-02-03 15:45:00,P065,F09,digital,A2,speedrun,102,10,37.44,1.2,33.25,E_BALL_JAM,failed,1
2026-02-03 15:50:00,P047,F01,solid_state,B1,multiball,221,20,73.76,1.368,34.63,,completed,0
2026-02-03 15:50:00,P029,F06,digital,B1,classic,214,23,66.06,1.277,25.17,,completed,0
2026-02-03 15:55:00,P169,F02,solid_state,C3,classic,224,50,70.68,0.962,37.31,,completed,0
2026-02-03 15:55:00,P067,F08,digital,B1,speedrun,137,0,38.14,1.233,30.54,,completed,0
2026-02-03 16:00:00,P146,F01,solid_state,C2,classic,164,0,58.83,1.239,26.92,,completed,0
2026-02-03 16:00:00,P060,F01,solid_state,D1,wizard,327,27,74.31,1.174,34.13,,completed,0
2026-02-03 16:05:00,P139,F12,electromechanical,B2,classic,200,0,60.14,1.384,24.46,,completed,0
2026-02-03 16:05:00,P016,F09,digital,B2,speedrun,125,13,45.88,1.045,35.12,,completed,0
2026-02-03 16:10:00,P130,F09,digital,D1,multiball,216,23,66.01,0.935,31.74,,completed,0
2026-02-03 16:15:00,P061,F03,solid_state,C2,multiball,298,2,38.81,1.255,33.15,,completed,0
2026-02-03 16:15:00,P079,F15,electromechanical,C2,classic,228,15,51.77,1.772,36.52,,completed,0
2026-02-03 16:15:00,P175,F12,electromechanical,A2,multiball,265,32,65.05,1.207,31.05,,completed,0
2026-02-03 16:20:00,P177,F08,digital,B1,multiball,272,0,73.32,0.879,30.64,,completed,0
2026-02-03 16:25:00,P014,F14,electromechanical,B1,speedrun,159,13,26.91,1.106,22.13,,completed,0
2026-02-03 16:25:00,P126,F08,digital,C1,classic,170,8,41.09,1.222,30.87,,completed,0
2026-02-03 16:30:00,P019,F07,digital,A2,classic,128,32,60.91,1.129,24.91,,completed,0
2026-02-03 16:30:00,P175,F02,solid_state,D1,speedrun,94,9,52.1,1.325,26.4,,completed,0
2026-02-03 16:30:00,P177,F12,electromechanical,B2,wizard,268,20,26.98,1.362,32.18,,completed,0
2026-02-03 16:35:00,P136,F10,digital,C1,classic,233,16,46.55,1.191,25.89,,completed,0
2026-02-03 16:35:00,P065,F09,digital,C3,speedrun,87,9,50.37,0.904,26.46,,completed,0
2026-02-03 16:40:00,P020,F07,digital,D1,classic,160,23,56.54,1.304,26.87,,completed,0
2026-02-03 16:40:00,P076,F10,digital,C2,speedrun,170,28,28.97,0.995,30.37,,completed,0
2026-02-03 16:45:00,P084,F03,solid_state,C2,classic,157,37,62.36,1.192,28.63,,completed,0
2026-02-03 16:45:00,P146,F10,digital,C2,speedrun,175,26,53.11,1.31,31.11,,completed,0
2026-02-03 16:50:00,P084,F15,electromechanical,A1,classic,211,18,23.62,0.837,26.13,,completed,0
2026-02-03 16:50:00,P161,F04,solid_state,A1,classic,177,35,95.92,1.393,30.52,,completed,0
2026-02-03 16:55:00,P093,F03,solid_state,C3,classic,222,2,34.93,0.946,23.28,,completed,0
2026-02-03 16:55:00,P013,F02,solid_state,B2,classic,180,9,85.0,1.322,23.78,,completed,0
2026-02-03 17:00:00,P007,F06,digital,B2,speedrun,212,34,24.65,0.523,25.33,,completed,0
2026-02-03 17:00:00,P046,F15,electromechanical,B2,classic,212,11,84.61,1.344,26.42,E_SENSOR_MISS,failed,1
2026-02-03 17:05:00,P167,F09,digital,B1,classic,129,21,59.28,1.269,29.7,,completed,0
2026-02-03 17:05:00,P090,F11,electromechanical,C2,speedrun,200,22,36.17,1.02,27.85,,completed,0
2026-02-03 17:10:00,P018,F14,electromechanical,D1,multiball,249,25,74.9,1.417,32.7,,completed,0
2026-02-03 17:10:00,P027,F01,solid_state,A2,multiball,168,23,70.09,1.098,29.23,,completed,0
2026-02-03 17:15:00,P103,F10,digital,C2,classic,92,6,72.1,1.42,30.44,,completed,0
2026-02-03 17:15:00,P079,F07,digital,C2,multiball,166,8,61.59,0.743,33.75,,completed,0
2026-02-03 17:20:00,P089,F05,solid_state,C3,classic,189,11,34.4,1.075,27.35,,completed,0
2026-02-03 17:25:00,P125,F14,electromechanical,C2,speedrun,122,16,25.4,1.27,36.4,,completed,0
2026-02-03 17:25:00,P007,F01,solid_state,B2,speedrun,139,8,103.38,1.04,31.69,,completed,0
2026-02-03 17:30:00,P018,F08,digital,C2,classic,152,34,54.32,1.433,32.06,,completed,0
2026-02-03 17:30:00,P058,F01,solid_state,B1,classic,151,17,73.08,1.001,32.96,,completed,0
2026-02-03 17:35:00,P060,F13,electromechanical,C1,speedrun,229,12,92.02,0.751,20.84,,completed,0
2026-02-03 17:35:00,P161,F04,solid_state,C2,multiball,226,32,26.61,0.744,29.46,,completed,0
2026-02-03 17:40:00,P136,F15,electromechanical,A1,multiball,296,0,74.03,1.325,27.94,,completed,0
2026-02-03 17:40:00,P125,F05,solid_state,C1,multiball,273,27,80.0,1.096,27.08,,completed,0
2026-02-03 17:45:00,P135,F01,solid_state,A2,classic,162,23,82.87,1.197,33.64,E_SENSOR_MISS,failed,1
2026-02-03 17:45:00,P029,F10,digital,C3,classic,258,25,36.2,1.192,24.66,,completed,0
2026-02-03 17:50:00,P011,F02,solid_state,A2,classic,172,33,67.16,1.003,30.0,,completed,0
2026-02-03 17:50:00,P036,F03,solid_state,C1,classic,123,14,81.97,0.711,28.88,,completed,0
2026-02-03 17:55:00,P129,F09,digital,A1,classic,204,10,61.44,1.055,26.77,,completed,0
2026-02-03 17:55:00,P138,F12,electromechanical,B1,multiball,192,27,58.36,0.99,28.95,,completed,0
2026-02-03 17:55:00,P065,F08,digital,A1,multiball,297,14,32.05,0.962,26.76,,completed,0
2026-02-03 18:00:00,P053,F03,solid_state,A1,classic,93,24,20.11,1.369,25.9,E_SENSOR_MISS,failed,1
2026-02-03 18:00:00,P151,F06,digital,B2,speedrun,158,12,32.66,1.54,24.15,,completed,0
2026-02-03 18:00:00,P075,F03,solid_state,D1,speedrun,168,6,58.39,1.217,31.9,,completed,0
2026-02-03 18:05:00,P136,F15,electromechanical,B2,classic,235,20,60.61,0.956,25.92,,completed,0
2026-02-03 18:10:00,P077,F12,electromechanical,A2,speedrun,164,37,82.53,1.147,32.83,,completed,0
2026-02-03 18:15:00,P176,F12,electromechanical,B1,classic,139,10,39.52,1.356,29.24,,completed,0
2026-02-03 18:15:00,P003,F09,digital,A1,multiball,289,8,27.65,0.96,31.7,,completed,0
2026-02-03 18:20:00,P030,F08,digital,B1,classic,212,39,37.89,0.965,26.67,,completed,0
2026-02-03 18:20:00,P121,F03,solid_state,B1,multiball,216,17,75.54,1.035,27.41,,completed,0
2026-02-03 18:20:00,P034,F03,solid_state,B2,classic,226,22,67.65,0.808,35.22,,completed,0
2026-02-03 18:25:00,P149,F12,electromechanical,A1,classic,180,27,55.92,1.498,36.3,,completed,0
2026-02-03 18:25:00,P007,F04,solid_state,C1,speedrun,114,27,43.16,1.298,31.59,,completed,0
2026-02-03 18:30:00,P121,F12,electromechanical,D1,speedrun,46,17,28.61,1.561,30.14,,completed,0
2026-02-03 18:30:00,P078,F15,electromechanical,A1,multiball,227,31,68.13,1.031,29.95,,completed,0
2026-02-03 18:35:00,P157,F05,solid_state,C2,classic,197,10,76.53,1.27,33.42,,completed,0
2026-02-03 18:35:00,P171,F05,solid_state,C1,multiball,222,1,32.98,1.328,27.04,,completed,0
2026-02-03 18:40:00,P134,F12,electromechanical,C2,speedrun,203,17,39.59,1.007,27.39,,completed,0
2026-02-03 18:40:00,P047,F09,digital,B2,multiball,238,10,27.1,1.114,27.79,,completed,0
2026-02-03 18:45:00,P049,F12,electromechanical,B1,classic,117,22,39.21,0.659,27.48,,completed,0
2026-02-03 18:45:00,P103,F05,solid_state,C3,classic,226,33,38.46,0.677,30.57,,completed,0
2026-02-03 18:50:00,P086,F14,electromechanical,B1,multiball,288,8,13.53,0.878,31.16,,completed,0
2026-02-03 18:50:00,P020,F08,digital,A2,classic,192,0,93.32,1.696,25.25,E_COIN_DROP,failed,1
2026-02-03 18:55:00,P031,F01,solid_state,C2,multiball,240,30,29.73,1.148,29.86,,completed,0
2026-02-03 18:55:00,P163,F01,solid_state,C3,speedrun,98,42,27.29,1.427,24.92,,completed,0
2026-02-03 19:00:00,P133,F14,electromechanical,B1,multiball,241,12,30.58,1.227,29.59,,completed,0
2026-02-03 19:00:00,P073,F08,digital,C1,classic,174,27,56.57,1.499,34.71,,completed,0
2026-02-03 19:00:00,P095,F08,digital,B1,speedrun,182,22,31.98,1.346,36.38,,completed,0
2026-02-03 19:05:00,P060,F13,electromechanical,C1,classic,178,30,38.97,1.092,29.94,,completed,0
2026-02-03 19:05:00,P134,F07,digital,B2,multiball,283,0,47.37,0.722,26.49,,completed,0
2026-02-03 19:10:00,P102,F09,digital,A2,classic,213,11,25.57,1.206,28.7,,completed,0
2026-02-03 19:10:00,P002,F01,solid_state,A2,speedrun,175,8,77.49,1.15,26.55,,completed,0
2026-02-03 19:15:00,P028,F12,electromechanical,B1,classic,167,6,43.8,1.369,28.26,,completed,0
2026-02-03 19:15:00,P095,F01,solid_state,C3,multiball,279,33,52.12,0.475,31.32,,completed,0
2026-02-03 19:20:00,P056,F03,solid_state,B1,classic,188,0,36.17,1.13,22.57,,completed,0
2026-02-03 19:25:00,P014,F14,electromechanical,D1,multiball,281,45,66.34,1.179,21.94,,completed,0
2026-02-03 19:25:00,P176,F14,electromechanical,A1,multiball,226,22,57.44,0.963,27.78,,completed,0
2026-02-03 19:30:00,P139,F09,digital,C1,classic,176,24,51.89,1.292,29.99,,completed,0
2026-02-03 19:30:00,P121,F03,solid_state,B2,classic,203,0,52.53,1.051,25.82,,completed,0
2026-02-03 19:35:00,P168,F11,electromechanical,C3,multiball,313,20,63.61,1.431,27.26,,completed,0
2026-02-03 19:35:00,P142,F03,solid_state,C1,multiball,258,20,100,0.722,26.77,,completed,0
2026-02-03 19:40:00,P069,F13,electromechanical,C2,speedrun,115,5,87.04,1.643,31.05,,completed,0
2026-02-03 19:40:00,P166,F14,electromechanical,B2,speedrun,144,17,43.21,1.362,25.03,,completed,0
2026-02-03 19:45:00,P057,F11,electromechanical,B2,multiball,303,4,60.71,1.235,25.9,,completed,0
2026-02-03 19:50:00,P130,F06,digital,A1,wizard,246,15,27.89,1.03,29.71,,completed,0
2026-02-03 19:50:00,P065,F01,solid_state,C2,multiball,198,14,70.01,1.135,30.93,,completed,0
2026-02-03 19:50:00,P082,F03,solid_state,C1,multiball,247,38,57.14,1.322,28.92,,completed,0
2026-02-03 19:55:00,P056,F11,electromechanical,C2,wizard,273,28,55.14,1.301,21.43,,completed,0
2026-02-03 19:55:00,P013,F02,solid_state,D1,classic,211,21,22.39,1.121,22.4,,completed,0
2026-02-03 20:00:00,P070,F14,electromechanical,B2,classic,190,0,36.12,1.442,31.21,,completed,0
2026-02-03 20:00:00,P005,F05,solid_state,D1,classic,195,12,60.46,0.973,28.67,,completed,0
2026-02-03 20:05:00,P095,F05,solid_state,B1,classic,137,13,41.38,1.445,35.03,,completed,0
2026-02-03 20:05:00,P057,F03,solid_state,C2,classic,208,27,54.39,0.752,31.51,,completed,0
2026-02-03 20:05:00,P072,F07,digital,D1,classic,241,0,42.18,1.277,23.54,,completed,0
2026-02-03 20:10:00,P051,F13,electromechanical,A2,multiball,263,24,92.39,1.648,28.92,,completed,0
2026-02-03 20:10:00,P055,F08,digital,C3,multiball,229,20,47.04,1.155,33.45,,completed,0
2026-02-03 20:10:00,P053,F06,digital,B2,classic,160,24,70.87,0.963,32.06,,completed,0
2026-02-03 20:15:00,P111,F02,solid_state,A1,classic,235,26,49.85,1.223,26.98,,completed,0
2026-02-03 20:15:00,P157,F03,solid_state,B1,classic,163,31,50.58,0.986,31.8,,completed,0
2026-02-03 20:15:00,P045,F08,digital,B1,classic,143,22,34.88,0.75,25.12,,completed,0
2026-02-03 20:20:00,P083,F05,solid_state,C1,multiball,209,23,45.2,1.074,21.97,,completed,0
2026-02-03 20:25:00,P076,F04,solid_state,C3,classic,221,25,54.4,0.781,28.35,,completed,0
2026-02-03 20:25:00,P178,F05,solid_state,B2,multiball,345,11,57.78,1.437,26.61,,completed,0
2026-02-03 20:30:00,P057,F05,solid_state,A1,classic,113,16,31.95,1.363,26.49,,completed,0
2026-02-03 20:35:00,P092,F11,electromechanical,C1,multiball,248,26,20.51,1.261,23.43,,completed,0
2026-02-03 20:35:00,P113,F06,digital,B2,speedrun,115,28,78.26,0.903,15.21,,completed,0
2026-02-03 20:35:00,P126,F15,electromechanical,A2,speedrun,152,17,70.04,1.165,28.53,,completed,0
2026-02-03 20:40:00,P116,F07,digital,C2,wizard,291,21,59.79,1.153,26.44,,completed,0
2026-02-03 20:40:00,P154,F07,digital,B1,classic,185,33,73.06,1.443,33.1,,completed,0
2026-02-03 20:45:00,P156,F04,solid_state,D1,speedrun,90,23,32.74,1.071,28.16,,completed,0
2026-02-03 20:45:00,P070,F12,electromechanical,C1,wizard,297,37,32.63,1.608,34.72,,completed,0
2026-02-03 20:45:00,P005,F11,electromechanical,B1,classic,223,13,65.13,0.843,23.91,,completed,0
2026-02-03 20:50:00,P140,F02,solid_state,C1,classic,88,35,78.06,0.78,30.3,,completed,0
2026-02-03 20:55:00,P158,F13,electromechanical,B1,multiball,195,0,25.4,1.341,31.08,,completed,0
2026-02-03 20:55:00,P001,F13,electromechanical,B2,multiball,323,22,24.63,1.62,31.35,,completed,0
2026-02-03 21:00:00,P061,F15,electromechanical,B2,classic,125,8,59.63,1.435,28.52,E_SENSOR_MISS,failed,1
